PC_DateTime,ESP32_Timestamp_ms,time_sin,time_cos,Solar_Azimuth_deg,Solar_Elevation_deg,Baseline_Azimuth_deg,Baseline_Elevation_deg,Top_LDR,Bottom_LDR,Left_LDR,Right_LDR,Horizontal_Error,Vertical_Error,Horizontal_Normalized,Vertical_Normalized,Lux,Light_Status,Horizontal_Direction,Vertical_Direction,Temperature_C,Humidity_percent,Voltage_V,Current_A,Power_W,Azimuth_Command,Elevation_Servo_Angle,ground_truth_azimuth_residual_deg,ground_truth_elevation_residual_deg
2026-09-10 16:16:04,1886583,-0.898922,-0.43811,262.03,29.618,262.03,29.618,4032,4095,4095,4018,-77,-63,-0.009491,-0.007752,41010.0,HIGH,CENTER,CENTER,38.1,49.3,22.03,0.397,8.75,1500,34,-0.285,-0.233
2026-09-10 16:16:05,1887267,-0.898953,-0.438044,262.031,29.616,262.031,29.616,4030,4095,4095,4050,-45,-65,-0.005525,-0.008,41054.17,HIGH,CENTER,CENTER,38.1,49.3,22.58,0.414,9.35,1500,34,-0.166,-0.24
2026-09-10 16:16:06,1887950,-0.898985,-0.437979,262.033,29.613,262.033,29.613,4043,4095,4095,4016,-79,-52,-0.00974,-0.00639,41102.5,HIGH,CENTER,CENTER,38.1,49.3,22.9,0.876,20.06,1500,34,-0.292,-0.192
2026-09-10 16:16:06,1888638,-0.898985,-0.437979,262.034,29.611,262.034,29.611,4035,4095,4095,4016,-79,-60,-0.00974,-0.00738,41121.67,HIGH,CENTER,CENTER,38.1,49.1,24.68,0.605,14.93,1500,34,-0.292,-0.221
2026-09-10 16:16:07,1889322,-0.899017,-0.437914,262.035,29.608,262.035,29.608,4026,4095,4095,4018,-77,-69,-0.009491,-0.008496,41174.17,HIGH,CENTER,CENTER,38.1,49.1,23.36,1.132,26.44,1500,34,-0.285,-0.255
2026-09-10 16:16:08,1890005,-0.899049,-0.437848,262.037,29.605,262.037,29.605,4035,4095,4095,4006,-89,-60,-0.010986,-0.00738,41211.67,HIGH,CENTER,CENTER,38.1,49.1,22.41,0.289,6.48,1500,34,-0.33,-0.221
2026-09-10 16:16:08,1890693,-0.899049,-0.437848,262.038,29.603,262.038,29.603,4034,4095,4095,4017,-78,-61,-0.009615,-0.007504,41265.83,HIGH,CENTER,CENTER,38.1,48.9,24.05,0.712,17.12,1500,34,-0.288,-0.225
2026-09-10 16:16:09,1891377,-0.899081,-0.437783,262.039,29.6,262.039,29.6,4044,4095,4095,4016,-79,-51,-0.00974,-0.006266,41305.0,HIGH,CENTER,CENTER,38.1,48.9,24.75,1.119,27.7,1500,34,-0.292,-0.188
2026-09-10 16:16:10,1892060,-0.899113,-0.437717,262.041,29.598,262.041,29.598,4034,4095,4095,4015,-80,-61,-0.009864,-0.007504,41301.67,HIGH,CENTER,CENTER,38.1,48.9,20.11,1.104,22.2,1500,34,-0.296,-0.225
2026-09-10 16:16:10,1892748,-0.899113,-0.437717,262.042,29.595,262.042,29.595,4035,4095,4095,4035,-60,-60,-0.00738,-0.00738,41333.33,HIGH,CENTER,CENTER,38.1,48.8,24.91,0.357,8.89,1500,34,-0.221,-0.221
2026-09-10 16:16:11,1893432,-0.899144,-0.437652,262.043,29.592,262.043,29.592,4041,4095,4095,4032,-63,-54,-0.007752,-0.006637,41335.0,HIGH,CENTER,CENTER,38.1,48.8,20.43,0.567,11.58,1500,34,-0.233,-0.199
2026-09-10 16:16:12,1894115,-0.899176,-0.437587,262.045,29.59,262.045,29.59,4041,4095,4095,4018,-77,-54,-0.009491,-0.006637,41333.33,HIGH,CENTER,CENTER,38.1,48.8,24.07,0.819,19.71,1500,34,-0.285,-0.199
2026-09-10 16:16:12,1894803,-0.899176,-0.437587,262.046,29.587,262.046,29.587,4039,4095,4095,4016,-79,-56,-0.00974,-0.006885,41335.0,HIGH,CENTER,CENTER,38.1,48.7,21.4,0.359,7.68,1500,34,-0.292,-0.207
2026-09-10 16:16:13,1895487,-0.899208,-0.437521,262.047,29.585,262.047,29.585,3979,4095,4095,4013,-82,-116,-0.010113,-0.014367,41315.0,HIGH,CENTER,CENTER,38.1,48.7,20.66,1.168,24.13,1500,34,-0.303,-0.431
2026-09-10 16:16:14,1896170,-0.89924,-0.437456,262.048,29.582,262.048,29.582,4031,4095,4095,3999,-96,-64,-0.011861,-0.007876,41335.0,HIGH,CENTER,CENTER,38.1,48.7,22.2,1.115,24.75,1500,34,-0.356,-0.236
2026-09-10 16:16:14,1896858,-0.89924,-0.437456,262.05,29.579,262.05,29.579,4027,4095,4095,4011,-84,-68,-0.010363,-0.008372,41355.83,HIGH,CENTER,CENTER,38.1,48.9,23.22,0.367,8.52,1500,34,-0.311,-0.251
2026-09-10 16:16:15,1897542,-0.899272,-0.43739,262.051,29.577,262.051,29.577,4037,4095,4095,4010,-85,-58,-0.010487,-0.007132,41321.67,HIGH,CENTER,CENTER,38.1,48.9,21.9,0.321,7.03,1500,34,-0.315,-0.214
2026-09-10 16:16:16,1898225,-0.899304,-0.437325,262.052,29.574,262.052,29.574,4029,4095,4095,4013,-82,-66,-0.010113,-0.008124,41335.0,HIGH,CENTER,CENTER,38.1,48.9,20.27,0.285,5.78,1500,34,-0.303,-0.244
2026-09-10 16:16:16,1898913,-0.899304,-0.437325,262.054,29.572,262.054,29.572,4023,4095,4095,4009,-86,-72,-0.010612,-0.008869,41333.33,HIGH,CENTER,CENTER,38.1,48.9,23.0,1.109,25.51,1500,34,-0.318,-0.266
2026-09-10 16:16:17,1899597,-0.899335,-0.43726,262.055,29.569,262.055,29.569,4034,4095,4095,4016,-79,-61,-0.00974,-0.007504,41330.83,HIGH,CENTER,CENTER,38.1,48.9,24.51,0.394,9.66,1500,34,-0.292,-0.225
2026-09-10 16:16:18,1900280,-0.899367,-0.437194,262.056,29.566,262.056,29.566,4033,4095,4095,4016,-79,-62,-0.00974,-0.007628,41320.83,HIGH,CENTER,CENTER,38.1,48.9,21.92,0.616,13.5,1500,34,-0.292,-0.229
2026-09-10 16:16:19,1900968,-0.899399,-0.437129,262.058,29.564,262.058,29.564,4035,4095,4095,4012,-83,-60,-0.010238,-0.00738,41309.17,HIGH,CENTER,CENTER,38.1,48.8,21.08,0.649,13.68,1500,34,-0.307,-0.221
2026-09-10 16:16:19,1901652,-0.899399,-0.437129,262.059,29.561,262.059,29.561,4027,4095,4095,4014,-81,-68,-0.009989,-0.008372,41261.67,HIGH,CENTER,CENTER,38.1,48.8,22.21,0.799,17.75,1500,34,-0.3,-0.251
2026-09-10 16:16:20,1902335,-0.899431,-0.437063,262.06,29.559,262.06,29.559,4001,4095,4095,4020,-75,-94,-0.009242,-0.011611,41265.0,HIGH,CENTER,CENTER,38.1,48.8,20.24,0.272,5.51,1500,34,-0.277,-0.348
2026-09-10 16:16:21,1903023,-0.899462,-0.436998,262.062,29.556,262.062,29.556,4034,4095,4095,4013,-82,-61,-0.010113,-0.007504,41238.33,HIGH,CENTER,CENTER,38.1,48.8,24.1,0.427,10.29,1500,34,-0.303,-0.225
2026-09-10 16:16:21,1903707,-0.899462,-0.436998,262.063,29.553,262.063,29.553,4018,4095,4095,4013,-82,-77,-0.010113,-0.009491,41210.83,HIGH,CENTER,CENTER,38.1,48.8,24.13,1.131,27.29,1500,34,-0.303,-0.285
2026-09-10 16:16:22,1904390,-0.899494,-0.436933,262.064,29.551,262.064,29.551,4031,4095,4095,4045,-50,-64,-0.006143,-0.007876,41204.17,HIGH,CENTER,CENTER,38.1,48.8,22.94,1.108,25.42,1500,34,-0.184,-0.236
2026-09-10 16:16:23,1905078,-0.899526,-0.436867,262.066,29.548,262.066,29.548,4022,4095,4095,4019,-76,-73,-0.009367,-0.008993,41190.0,HIGH,CENTER,CENTER,38.1,48.8,21.77,0.981,21.36,1500,34,-0.281,-0.27
2026-09-10 16:16:23,1905762,-0.899526,-0.436867,262.067,29.546,262.067,29.546,4029,4095,4095,4020,-75,-66,-0.009242,-0.008124,41127.5,HIGH,CENTER,CENTER,38.1,48.8,24.0,0.219,5.26,1500,34,-0.277,-0.244
2026-09-10 16:16:24,1906445,-0.899558,-0.436802,262.068,29.543,262.068,29.543,4039,4095,4095,4051,-44,-56,-0.005401,-0.006885,41063.33,HIGH,CENTER,CENTER,38.1,48.8,22.77,0.527,12.0,1500,34,-0.162,-0.207
2026-09-10 16:16:25,1907133,-0.89959,-0.436736,262.07,29.54,262.07,29.54,4032,4095,4095,4005,-90,-63,-0.011111,-0.007752,41015.0,HIGH,CENTER,CENTER,38.1,48.9,24.13,0.828,19.98,1500,34,-0.333,-0.233
2026-09-10 16:16:25,1907817,-0.89959,-0.436736,262.071,29.538,262.071,29.538,4032,4095,4095,4000,-95,-63,-0.011736,-0.007752,41010.0,HIGH,CENTER,CENTER,38.1,48.9,23.16,0.475,11.0,1500,34,-0.352,-0.233
2026-09-10 16:16:26,1908500,-0.899621,-0.436671,262.072,29.535,262.072,29.535,4020,4095,4095,3999,-96,-75,-0.011861,-0.009242,40961.67,HIGH,CENTER,CENTER,38.1,48.9,23.92,1.11,26.55,1500,34,-0.356,-0.277
2026-09-10 16:16:27,1909188,-0.899653,-0.436606,262.074,29.533,262.074,29.533,3996,4095,4095,4007,-88,-99,-0.010862,-0.012236,40920.0,HIGH,CENTER,CENTER,38.1,49.0,22.99,0.834,19.17,1500,34,-0.326,-0.367
2026-09-10 16:16:27,1909872,-0.899653,-0.436606,262.075,29.53,262.075,29.53,4032,4095,4095,4013,-82,-63,-0.010113,-0.007752,40873.33,HIGH,CENTER,CENTER,38.1,49.0,22.07,0.272,6.0,1500,34,-0.303,-0.233
2026-09-10 16:16:28,1910555,-0.899685,-0.43654,262.076,29.528,262.076,29.528,4031,4095,4095,4007,-88,-64,-0.010862,-0.007876,40838.33,HIGH,CENTER,CENTER,38.1,49.0,24.79,1.109,27.49,1500,34,-0.326,-0.236
2026-09-10 16:16:29,1911243,-0.899717,-0.436475,262.078,29.525,262.078,29.525,4029,4095,4095,4052,-43,-66,-0.005278,-0.008124,40754.17,HIGH,CENTER,CENTER,38.1,49.1,22.71,1.158,26.3,1500,34,-0.158,-0.244
2026-09-10 16:16:29,1911927,-0.899717,-0.436475,262.079,29.522,262.079,29.522,4030,4095,4095,4009,-86,-65,-0.010612,-0.008,40705.0,HIGH,CENTER,CENTER,38.1,49.1,23.03,0.278,6.4,1500,34,-0.318,-0.24
2026-09-10 16:16:30,1912610,-0.899748,-0.436409,262.08,29.52,262.08,29.52,4023,4095,4095,4003,-92,-72,-0.011361,-0.008869,40620.83,HIGH,CENTER,CENTER,38.1,49.1,21.1,0.732,15.45,1500,34,-0.341,-0.266
2026-09-10 16:16:31,1913298,-0.89978,-0.436344,262.082,29.517,262.082,29.517,4019,4095,4095,4007,-88,-76,-0.010862,-0.009367,40575.83,HIGH,CENTER,CENTER,38.1,49.2,23.13,0.503,11.63,1500,34,-0.326,-0.281
2026-09-10 16:16:32,1913982,-0.899812,-0.436278,262.083,29.515,262.083,29.515,4019,4095,4095,3998,-97,-76,-0.011986,-0.009367,40505.0,HIGH,CENTER,CENTER,38.1,49.2,22.86,0.593,13.56,1500,34,-0.36,-0.281
2026-09-10 16:16:32,1914665,-0.899812,-0.436278,262.084,29.512,262.084,29.512,4036,4095,4095,4006,-89,-59,-0.010986,-0.007256,40423.33,HIGH,CENTER,CENTER,38.1,49.2,20.92,0.38,7.95,1500,34,-0.33,-0.218
2026-09-10 16:16:33,1915353,-0.899843,-0.436213,262.086,29.509,262.086,29.509,4031,4095,4095,4016,-79,-64,-0.00974,-0.007876,40353.33,HIGH,CENTER,CENTER,38.1,49.2,20.3,0.778,15.79,1500,34,-0.292,-0.236
2026-09-10 16:16:34,1916037,-0.899875,-0.436147,262.087,29.507,262.087,29.507,4033,4095,4095,4045,-50,-62,-0.006143,-0.007628,40278.33,HIGH,CENTER,CENTER,38.1,49.2,23.02,1.158,26.66,1500,34,-0.184,-0.229
2026-09-10 16:16:34,1916720,-0.899875,-0.436147,262.088,29.504,262.088,29.504,4026,4095,4095,4001,-94,-69,-0.011611,-0.008496,40259.17,HIGH,CENTER,CENTER,38.1,49.2,23.82,0.703,16.75,1500,34,-0.348,-0.255
2026-09-10 16:16:35,1917408,-0.899907,-0.436082,262.09,29.501,262.09,29.501,4033,4095,4095,4010,-85,-62,-0.010487,-0.007628,40197.5,HIGH,CENTER,CENTER,38.1,49.2,22.62,0.283,6.4,1500,34,-0.315,-0.229
2026-09-10 16:16:36,1918092,-0.899939,-0.436017,262.091,29.499,262.091,29.499,4032,4095,4095,4009,-86,-63,-0.010612,-0.007752,40157.5,HIGH,CENTER,CENTER,38.1,49.2,21.13,0.82,17.33,1500,34,-0.318,-0.233
2026-09-10 16:16:36,1918775,-0.899939,-0.436017,262.092,29.496,262.092,29.496,4030,4095,4095,4002,-93,-65,-0.011486,-0.008,40116.67,HIGH,CENTER,CENTER,38.1,49.2,23.33,0.54,12.6,1500,34,-0.345,-0.24
2026-09-10 16:16:37,1919463,-0.89997,-0.435951,262.094,29.494,262.094,29.494,4032,4095,4095,4015,-80,-63,-0.009864,-0.007752,40088.33,HIGH,CENTER,CENTER,38.1,49.2,20.4,1.056,21.54,1500,34,-0.296,-0.233
2026-09-10 16:16:38,1920147,-0.900002,-0.435886,262.095,29.491,262.095,29.491,4035,4095,4095,4003,-92,-60,-0.011361,-0.00738,40031.67,HIGH,CENTER,CENTER,38.1,49.2,22.21,0.635,14.1,1500,34,-0.341,-0.221
2026-09-10 16:16:38,1920830,-0.900002,-0.435886,262.096,29.489,262.096,29.489,4027,4095,4095,4051,-44,-68,-0.005401,-0.008372,40047.5,HIGH,CENTER,CENTER,38.1,49.2,20.82,0.393,8.18,1500,34,-0.162,-0.251
2026-09-10 16:16:39,1921518,-0.900034,-0.43582,262.098,29.486,262.098,29.486,4027,4095,4095,3999,-96,-68,-0.011861,-0.008372,40032.5,HIGH,CENTER,CENTER,38.1,49.3,20.92,0.391,8.18,1500,34,-0.356,-0.251
2026-09-10 16:16:40,1922202,-0.900065,-0.435755,262.099,29.483,262.099,29.483,4031,4095,4095,4002,-93,-64,-0.011486,-0.007876,40042.5,HIGH,CENTER,CENTER,38.1,49.3,21.01,0.969,20.36,1500,34,-0.345,-0.236
2026-09-10 16:16:40,1922885,-0.900065,-0.435755,262.1,29.481,262.1,29.481,4032,4095,4095,4003,-92,-63,-0.011361,-0.007752,40021.67,HIGH,CENTER,CENTER,38.1,49.3,21.93,0.466,10.22,1500,34,-0.341,-0.233
2026-09-10 16:16:41,1923573,-0.900097,-0.435689,262.102,29.478,262.102,29.478,4021,4095,4095,3994,-101,-74,-0.012486,-0.009118,40098.33,HIGH,CENTER,CENTER,38.1,49.6,20.26,0.967,19.59,1500,34,-0.375,-0.274
2026-09-10 16:16:42,1924257,-0.900129,-0.435624,262.103,29.476,262.103,29.476,4031,4095,4095,4002,-93,-64,-0.011486,-0.007876,40072.5,HIGH,CENTER,CENTER,38.1,49.6,21.99,0.406,8.93,1500,34,-0.345,-0.236
2026-09-10 16:16:42,1924940,-0.900129,-0.435624,262.104,29.473,262.104,29.473,4029,4095,4095,4047,-48,-66,-0.005895,-0.008124,40137.5,HIGH,CENTER,CENTER,38.1,49.6,22.56,0.522,11.78,1500,34,-0.177,-0.244
2026-09-10 16:16:43,1925628,-0.90016,-0.435558,262.106,29.47,262.106,29.47,4034,4095,4095,4020,-75,-61,-0.009242,-0.007504,40152.5,HIGH,CENTER,CENTER,38.1,49.8,22.42,0.665,14.91,1500,34,-0.277,-0.225
2026-09-10 16:16:44,1926312,-0.900192,-0.435493,262.107,29.468,262.107,29.468,4031,4095,4095,3998,-97,-64,-0.011986,-0.007876,40198.33,HIGH,CENTER,CENTER,38.1,49.8,21.91,1.143,25.04,1500,34,-0.36,-0.236
2026-09-10 16:16:45,1926995,-0.900224,-0.435428,262.108,29.465,262.108,29.465,4017,4095,4095,3995,-100,-78,-0.012361,-0.009615,40225.0,HIGH,CENTER,CENTER,38.1,49.8,24.2,1.132,27.39,1500,34,-0.371,-0.288
2026-09-10 16:16:45,1927683,-0.900224,-0.435428,262.11,29.463,262.11,29.463,4052,4095,4095,4003,-92,-43,-0.011361,-0.005278,40215.0,HIGH,CENTER,CENTER,38.1,49.8,20.73,0.407,8.44,1500,34,-0.341,-0.158
2026-09-10 16:16:46,1928367,-0.900255,-0.435362,262.111,29.46,262.111,29.46,4034,4095,4095,4004,-91,-61,-0.011236,-0.007504,40199.17,HIGH,CENTER,CENTER,38.1,49.8,22.53,0.558,12.57,1500,34,-0.337,-0.225
2026-09-10 16:16:47,1929050,-0.900287,-0.435297,262.112,29.457,262.112,29.457,4031,4095,4095,3999,-96,-64,-0.011861,-0.007876,40257.5,HIGH,CENTER,CENTER,38.1,49.8,20.31,0.349,7.09,1500,34,-0.356,-0.236
2026-09-10 16:16:47,1929738,-0.900287,-0.435297,262.114,29.455,262.114,29.455,4034,4095,4095,4005,-90,-61,-0.011111,-0.007504,40285.0,HIGH,CENTER,CENTER,38.1,49.7,20.36,0.71,14.46,1500,34,-0.333,-0.225
2026-09-10 16:16:48,1930422,-0.900319,-0.435231,262.115,29.452,262.115,29.452,4039,4095,4095,4006,-89,-56,-0.010986,-0.006885,40302.5,HIGH,CENTER,CENTER,38.1,49.7,22.87,0.661,15.12,1500,34,-0.33,-0.207
2026-09-10 16:16:49,1931105,-0.90035,-0.435166,262.116,29.45,262.116,29.45,4029,4095,4095,3999,-96,-66,-0.011861,-0.008124,40303.33,HIGH,CENTER,CENTER,38.1,49.7,22.83,1.101,25.14,1500,34,-0.356,-0.244
2026-09-10 16:16:49,1931793,-0.90035,-0.435166,262.118,29.447,262.118,29.447,4038,4095,4095,4007,-88,-57,-0.010862,-0.007008,40310.83,HIGH,CENTER,CENTER,38.1,49.6,24.39,1.13,27.56,1500,34,-0.326,-0.21
2026-09-10 16:16:50,1932477,-0.900382,-0.4351,262.119,29.444,262.119,29.444,4032,4095,4095,4011,-84,-63,-0.010363,-0.007752,40314.17,HIGH,CENTER,CENTER,38.1,49.6,22.79,0.584,13.31,1500,34,-0.311,-0.233
2026-09-10 16:16:51,1933160,-0.900414,-0.435035,262.12,29.442,262.12,29.442,4034,4095,4095,4048,-47,-61,-0.005772,-0.007504,40266.67,HIGH,CENTER,CENTER,38.1,49.6,24.8,0.692,17.16,1500,34,-0.173,-0.225
2026-09-10 16:16:51,1933848,-0.900414,-0.435035,262.122,29.439,262.122,29.439,4037,4095,4095,4006,-89,-58,-0.010986,-0.007132,40240.0,HIGH,CENTER,CENTER,38.1,49.7,20.24,1.096,22.18,1500,34,-0.33,-0.214
2026-09-10 16:16:52,1934532,-0.900445,-0.434969,262.123,29.437,262.123,29.437,4029,4095,4095,3991,-104,-66,-0.012862,-0.008124,40239.17,HIGH,CENTER,CENTER,38.1,49.7,20.49,1.007,20.63,1500,34,-0.386,-0.244
2026-09-10 16:16:53,1935215,-0.900477,-0.434904,262.124,29.434,262.124,29.434,3997,4095,4095,3995,-100,-98,-0.012361,-0.012111,40226.67,HIGH,CENTER,CENTER,38.1,49.7,20.22,0.204,4.12,1500,34,-0.371,-0.363
2026-09-10 16:16:53,1935903,-0.900477,-0.434904,262.126,29.431,262.126,29.431,4034,4095,4095,4003,-92,-61,-0.011361,-0.007504,40167.5,HIGH,CENTER,CENTER,38.1,49.9,20.93,0.52,10.88,1500,34,-0.341,-0.225
2026-09-10 16:16:54,1936587,-0.900509,-0.434838,262.127,29.429,262.127,29.429,4031,4095,4095,3991,-104,-64,-0.012862,-0.007876,40136.67,HIGH,CENTER,CENTER,38.1,49.9,22.71,0.622,14.13,1500,34,-0.386,-0.236
2026-09-10 16:16:55,1937270,-0.90054,-0.434773,262.128,29.426,262.128,29.426,4036,4095,4095,4000,-95,-59,-0.011736,-0.007256,40139.17,HIGH,CENTER,CENTER,38.1,49.9,23.23,0.43,9.99,1500,34,-0.352,-0.218
2026-09-10 16:16:56,1937959,-0.900572,-0.434707,262.13,29.424,262.13,29.424,4030,4095,4095,4003,-92,-65,-0.011361,-0.008,40120.0,HIGH,CENTER,CENTER,38.1,50.2,20.23,0.4,8.09,1500,34,-0.341,-0.24
2026-09-10 16:16:56,1938642,-0.900572,-0.434707,262.131,29.421,262.131,29.421,4021,4095,4095,4002,-93,-74,-0.011486,-0.009118,40105.0,HIGH,CENTER,CENTER,38.1,50.2,24.73,0.238,5.89,1500,34,-0.345,-0.274
2026-09-10 16:16:57,1939325,-0.900603,-0.434642,262.132,29.418,262.132,29.418,4030,4095,4095,3991,-104,-65,-0.012862,-0.008,40089.17,HIGH,CENTER,CENTER,38.1,50.2,24.21,0.843,20.41,1500,34,-0.386,-0.24
2026-09-10 16:16:58,1940013,-0.900635,-0.434576,262.133,29.416,262.133,29.416,4030,4095,4095,4001,-94,-65,-0.011611,-0.008,40076.67,HIGH,CENTER,CENTER,38.1,50.0,21.48,0.463,9.95,1500,34,-0.348,-0.24
2026-09-10 16:16:58,1940697,-0.900635,-0.434576,262.135,29.413,262.135,29.413,4027,4095,4095,3989,-106,-68,-0.013112,-0.008372,40039.17,HIGH,CENTER,CENTER,38.1,50.0,20.39,0.252,5.14,1500,34,-0.393,-0.251
2026-09-10 16:16:59,1941380,-0.900667,-0.434511,262.136,29.411,262.136,29.411,4023,4095,4095,4009,-86,-72,-0.010612,-0.008869,40024.17,HIGH,CENTER,CENTER,38.1,50.0,20.85,0.431,8.99,1500,34,-0.318,-0.266
2026-09-10 16:17:00,1942069,-0.900698,-0.434445,262.137,29.408,262.137,29.408,4023,4095,4095,4011,-84,-72,-0.010363,-0.008869,39982.5,HIGH,CENTER,CENTER,38.1,49.5,20.63,1.002,20.67,1500,34,-0.311,-0.266
2026-09-10 16:17:00,1942752,-0.900698,-0.434445,262.139,29.405,262.139,29.405,4032,4095,4095,3989,-106,-63,-0.013112,-0.007752,39972.5,HIGH,CENTER,CENTER,38.1,49.5,20.62,1.051,21.67,1500,34,-0.393,-0.233
2026-09-10 16:17:01,1943435,-0.90073,-0.43438,262.14,29.403,262.14,29.403,4016,4095,4095,3971,-124,-79,-0.015373,-0.00974,39922.5,HIGH,CENTER,CENTER,38.1,49.5,22.59,0.683,15.43,1500,34,-0.461,-0.292
2026-09-10 16:17:02,1944124,-0.900761,-0.434314,262.141,29.4,262.141,29.4,4026,4095,4095,4033,-62,-69,-0.007628,-0.008496,39884.17,HIGH,CENTER,CENTER,38.1,49.4,21.23,0.616,13.08,1500,34,-0.229,-0.255
2026-09-10 16:17:02,1944807,-0.900761,-0.434314,262.143,29.398,262.143,29.398,4025,4095,4095,3999,-96,-70,-0.011861,-0.008621,39835.0,HIGH,CENTER,CENTER,38.1,49.4,21.79,1.178,25.67,1500,34,-0.356,-0.259
2026-09-10 16:17:03,1945490,-0.900793,-0.434249,262.144,29.395,262.144,29.395,4027,4095,4095,4037,-58,-68,-0.007132,-0.008372,39784.17,HIGH,CENTER,CENTER,38.1,49.4,24.95,0.401,10.0,1500,34,-0.214,-0.251
2026-09-10 16:17:04,1946178,-0.900825,-0.434183,262.145,29.392,262.145,29.392,4032,4095,4095,3989,-106,-63,-0.013112,-0.007752,39730.0,HIGH,CENTER,CENTER,38.1,49.2,23.42,0.415,9.72,1500,34,-0.393,-0.233
2026-09-10 16:17:04,1946862,-0.900825,-0.434183,262.147,29.39,262.147,29.39,4032,4095,4095,3986,-109,-63,-0.013488,-0.007752,39671.67,HIGH,CENTER,CENTER,38.1,49.2,24.74,0.492,12.17,1500,34,-0.405,-0.233
2026-09-10 16:17:05,1947545,-0.900856,-0.434118,262.148,29.387,262.148,29.387,4018,4095,4095,3987,-108,-77,-0.013363,-0.009491,39595.0,HIGH,CENTER,CENTER,38.1,49.2,20.71,0.373,7.72,1500,34,-0.401,-0.285
2026-09-10 16:17:06,1948233,-0.900888,-0.434052,262.149,29.385,262.149,29.385,4031,4095,4095,3986,-109,-64,-0.013488,-0.007876,39555.0,HIGH,CENTER,CENTER,38.1,49.1,21.91,0.579,12.69,1500,34,-0.405,-0.236
2026-09-10 16:17:06,1948917,-0.900888,-0.434052,262.151,29.382,262.151,29.382,4027,4095,4095,3982,-113,-68,-0.01399,-0.008372,39492.5,HIGH,CENTER,CENTER,38.1,49.1,22.77,1.111,25.3,1500,34,-0.42,-0.251
2026-09-10 16:17:07,1949600,-0.900919,-0.433987,262.152,29.379,262.152,29.379,4021,4095,4095,3984,-111,-74,-0.013739,-0.009118,39468.33,HIGH,CENTER,CENTER,38.1,49.1,20.38,0.815,16.61,1500,34,-0.412,-0.274
2026-09-10 16:17:08,1950288,-0.900951,-0.433921,262.153,29.377,262.153,29.377,4029,4095,4095,3988,-107,-66,-0.013238,-0.008124,39403.33,HIGH,CENTER,CENTER,38.1,49.1,20.02,0.612,12.25,1500,34,-0.397,-0.244
2026-09-10 16:17:09,1950972,-0.900982,-0.433856,262.155,29.374,262.155,29.374,4030,4095,4095,3995,-100,-65,-0.012361,-0.008,39366.67,HIGH,CENTER,CENTER,38.1,49.1,23.35,1.134,26.48,1500,34,-0.371,-0.24
2026-09-10 16:17:09,1951655,-0.900982,-0.433856,262.156,29.372,262.156,29.372,4031,4095,4095,3990,-105,-64,-0.012987,-0.007876,39349.17,HIGH,CENTER,CENTER,38.1,49.1,23.21,0.248,5.76,1500,34,-0.39,-0.236
2026-09-10 16:17:10,1952343,-0.901014,-0.43379,262.157,29.369,262.157,29.369,4018,4095,4095,4006,-89,-77,-0.010986,-0.009491,39331.67,HIGH,CENTER,CENTER,38.1,49.1,22.05,0.41,9.04,1500,34,-0.33,-0.285
2026-09-10 16:17:11,1953027,-0.901045,-0.433725,262.159,29.366,262.159,29.366,4025,4095,4095,3984,-111,-70,-0.013739,-0.008621,39307.5,HIGH,CENTER,CENTER,38.1,49.1,22.45,0.766,17.2,1500,34,-0.412,-0.259
2026-09-10 16:17:11,1953710,-0.901045,-0.433725,262.16,29.364,262.16,29.364,4027,4095,4095,3995,-100,-68,-0.012361,-0.008372,39268.33,HIGH,CENTER,CENTER,38.1,49.1,22.08,0.816,18.02,1500,34,-0.371,-0.251
2026-09-10 16:17:12,1954398,-0.901077,-0.433659,262.161,29.361,262.161,29.361,4026,4095,4095,3995,-100,-69,-0.012361,-0.008496,39292.5,HIGH,CENTER,CENTER,38.1,49.1,20.12,0.24,4.83,1500,34,-0.371,-0.255
2026-09-10 16:17:13,1955082,-0.901109,-0.433594,262.163,29.359,262.163,29.359,4033,4095,4095,3991,-104,-62,-0.012862,-0.007628,39316.67,HIGH,CENTER,CENTER,38.1,49.1,21.68,0.603,13.07,1500,34,-0.386,-0.229
2026-09-10 16:17:13,1955765,-0.901109,-0.433594,262.164,29.356,262.164,29.356,4023,4095,4095,4007,-88,-72,-0.010862,-0.008869,39290.0,HIGH,CENTER,CENTER,38.1,49.1,20.89,0.849,17.74,1500,34,-0.326,-0.266
2026-09-10 16:17:14,1956453,-0.90114,-0.433528,262.165,29.353,262.165,29.353,4010,4095,4095,3984,-111,-85,-0.013739,-0.010487,39296.67,HIGH,CENTER,CENTER,38.1,49.0,20.49,0.898,18.4,1500,34,-0.412,-0.315
2026-09-10 16:17:15,1957137,-0.901172,-0.433462,262.167,29.351,262.167,29.351,4027,4095,4095,3988,-107,-68,-0.013238,-0.008372,39322.5,HIGH,CENTER,CENTER,38.1,49.0,24.78,0.838,20.77,1500,34,-0.397,-0.251
2026-09-10 16:17:15,1957820,-0.901172,-0.433462,262.168,29.348,262.168,29.348,4034,4095,4095,4032,-63,-61,-0.007752,-0.007504,39320.83,HIGH,CENTER,CENTER,38.1,49.0,23.0,0.521,11.98,1500,34,-0.233,-0.225
